X,Y,Secondary
79.5,48.5,-0.68084
80.5,48.5,-0.55004
81.5,48.5,-0.40148
82.5,48.5,-0.32074
83.5,48.5,-0.26294
84.5,48.5,0.08255
85.5,48.5,0.24251999999999999
86.5,48.5,0.24108000000000002
87.5,48.5,0.14542
88.5,48.5,-0.16202
89.5,48.5,-0.49413
90.5,48.5,-0.59708
91.5,48.5,-0.6694100000000001
92.5,48.5,-0.6904600000000001
93.5,48.5,-0.58572
94.5,48.5,-0.5176
95.5,48.5,-0.34184000000000003
96.5,48.5,-0.34121999999999997
97.5,48.5,-0.31933
98.5,48.5,-0.35486999999999996
99.5,48.5,-0.57311
0.5,49.5,-0.061720000000000004
1.5,49.5,-0.02425
2.5,49.5,-0.03637
3.5,49.5,0.14427
4.5,49.5,0.43721000000000004
5.5,49.5,0.51467
6.5,49.5,0.5573600000000001
7.5,49.5,0.22648000000000001
8.5,49.5,0.19941
9.5,49.5,0.51662
10.5,49.5,0.27548
11.5,49.5,0.54602
12.5,49.5,0.2032
13.5,49.5,0.0131
14.5,49.5,0.10286
15.5,49.5,-0.03195
16.5,49.5,-0.01829
17.5,49.5,0.057170000000000006
18.5,49.5,-0.03213
19.5,49.5,-0.030260000000000002
20.5,49.5,0.44964
21.5,49.5,0.44064
22.5,49.5,0.35875
23.5,49.5,0.32527
24.5,49.5,0.6939
25.5,49.5,0.84909
26.5,49.5,0.77393
27.5,49.5,0.53136
28.5,49.5,0.21173000000000003
29.5,49.5,0.06521
30.5,49.5,-0.12383
31.5,49.5,-0.07783
32.5,49.5,-0.26036
33.5,49.5,-0.48455
34.5,49.5,-0.5055
35.5,49.5,-0.36928
36.5,49.5,-0.25473
37.5,49.5,-0.15187
38.5,49.5,-0.027139999999999997
39.5,49.5,-0.15300999999999998
40.5,49.5,-0.0892
41.5,49.5,-0.34002
42.5,49.5,-0.51351
43.5,49.5,-0.66576
44.5,49.5,-0.6923199999999999
45.5,49.5,-0.71111
46.5,49.5,-1.10863
47.5,49.5,-0.98403
48.5,49.5,-0.7219
49.5,49.5,-1.06854
50.5,49.5,-1.00312
51.5,49.5,-1.0475299999999999
52.5,49.5,-1.27728
53.5,49.5,-1.72838
54.5,49.5,-1.49424
55.5,49.5,-1.31595
56.5,49.5,-1.63106
57.5,49.5,-1.8728799999999999
58.5,49.5,-1.9252099999999999
59.5,49.5,-1.7877
60.5,49.5,-1.72227
61.5,49.5,-1.50453
62.5,49.5,-1.19844
63.5,49.5,-1.12448
64.5,49.5,-1.1954
65.5,49.5,-0.9804799999999999
66.5,49.5,-1.2072
67.5,49.5,-0.84926
68.5,49.5,-0.69748
69.5,49.5,-0.99519
70.5,49.5,-0.49923
71.5,49.5,-0.7209899999999999
72.5,49.5,-0.9961899999999999
73.5,49.5,-0.84295
74.5,49.5,-0.66847
75.5,49.5,-0.58563
76.5,49.5,-0.5166
77.5,49.5,-0.51361
78.5,49.5,-0.60631
79.5,49.5,-0.33974
80.5,49.5,-0.218
81.5,49.5,-0.4355
82.5,49.5,-0.09876
83.5,49.5,0.056010000000000004
84.5,49.5,0.2907
85.5,49.5,0.03445
86.5,49.5,0.03732
87.5,49.5,-0.20145
88.5,49.5,-0.25318
89.5,49.5,-0.51365
90.5,49.5,-0.80333
91.5,49.5,-0.8729600000000001
92.5,49.5,-0.8471200000000001
93.5,49.5,-0.77374
94.5,49.5,-0.43653000000000003
95.5,49.5,-0.40191
96.5,49.5,-0.028919999999999998
97.5,49.5,-0.28451
98.5,49.5,-0.08207
99.5,49.5,-0.22334
0.5,50.5,-0.30568
1.5,50.5,-0.07218
2.5,50.5,0.1197
3.5,50.5,0.26545
4.5,50.5,0.59035
5.5,50.5,0.9756
6.5,50.5,0.88197
7.5,50.5,0.7166600000000001
8.5,50.5,0.63518
9.5,50.5,0.71328
10.5,50.5,0.5883
11.5,50.5,0.3272
12.5,50.5,0.37182
13.5,50.5,0.32766999999999996
14.5,50.5,0.16484000000000001
15.5,50.5,0.03556
16.5,50.5,-0.12625
17.5,50.5,-0.09025
18.5,50.5,-0.25716999999999995
19.5,50.5,-0.024059999999999998
20.5,50.5,0.47708999999999996
21.5,50.5,0.6559699999999999
22.5,50.5,0.43306000000000006
23.5,50.5,0.5817100000000001
24.5,50.5,0.71904
25.5,50.5,0.7027399999999999
26.5,50.5,0.9184200000000001
27.5,50.5,0.66456
28.5,50.5,0.37899
29.5,50.5,0.42686999999999997
30.5,50.5,0.26061
31.5,50.5,0.04349
32.5,50.5,0.07332999999999999
33.5,50.5,-0.11163
34.5,50.5,-0.22660999999999998
35.5,50.5,-0.30612
36.5,50.5,-0.23725
37.5,50.5,-0.10976
38.5,50.5,-0.00041
39.5,50.5,-0.10435
40.5,50.5,-0.38647
41.5,50.5,-0.18168
42.5,50.5,-0.24393
43.5,50.5,-0.24405
44.5,50.5,-0.47634
45.5,50.5,-0.8696
46.5,50.5,-1.40725
47.5,50.5,-1.33274
48.5,50.5,-1.12081
49.5,50.5,-1.00397
50.5,50.5,-0.81457
51.5,50.5,-0.8566
52.5,50.5,-1.24003
53.5,50.5,-1.41917
54.5,50.5,-1.37368
55.5,50.5,-1.62409
56.5,50.5,-1.8923299999999998
57.5,50.5,-1.5644200000000001
58.5,50.5,-1.84528
59.5,50.5,-1.54368
60.5,50.5,-1.32739
61.5,50.5,-0.9253100000000001
62.5,50.5,-0.89917
63.5,50.5,-0.77913
64.5,50.5,-0.76389
65.5,50.5,-0.3774
66.5,50.5,-0.53852
67.5,50.5,-0.30751
68.5,50.5,-0.5412600000000001
69.5,50.5,-0.74073
70.5,50.5,-0.69752
71.5,50.5,-0.2481
72.5,50.5,-0.63759
73.5,50.5,-0.5957
74.5,50.5,-0.50935
75.5,50.5,-0.51437
76.5,50.5,-0.4767
77.5,50.5,-0.26441
78.5,50.5,-0.58743
79.5,50.5,-0.25422
80.5,50.5,-0.07798
81.5,50.5,-0.14883
82.5,50.5,-0.3648
83.5,50.5,0.09589
84.5,50.5,0.39250999999999997
85.5,50.5,0.44315
86.5,50.5,0.14059000000000002
87.5,50.5,-0.13423
88.5,50.5,-0.38913000000000003
89.5,50.5,-0.43668999999999997
90.5,50.5,-0.80297
91.5,50.5,-0.8563700000000001
92.5,50.5,-0.6435
93.5,50.5,-0.5425399999999999
94.5,50.5,-0.45414
95.5,50.5,-0.47056000000000003
96.5,50.5,-0.23689000000000002
97.5,50.5,-0.37171
98.5,50.5,-0.23538
99.5,50.5,-0.41408
0.5,51.5,0.25205
1.5,51.5,0.2206
2.5,51.5,0.3315
3.5,51.5,0.69206
4.5,51.5,0.8342
5.5,51.5,0.69142
6.5,51.5,0.76902
7.5,51.5,0.45818000000000003
8.5,51.5,0.38763000000000003
9.5,51.5,0.37740999999999997
10.5,51.5,0.56591
11.5,51.5,0.6039
12.5,51.5,0.38722
13.5,51.5,0.48407
14.5,51.5,0.40819
15.5,51.5,0.24366999999999997
16.5,51.5,0.23118000000000002
17.5,51.5,-0.03665
18.5,51.5,-0.0055899999999999995
19.5,51.5,0.03362
20.5,51.5,-0.03639
21.5,51.5,0.37629
22.5,51.5,0.47447
23.5,51.5,0.20692
24.5,51.5,0.5330199999999999
25.5,51.5,0.82011
26.5,51.5,0.65933
27.5,51.5,0.58537
28.5,51.5,0.69166
29.5,51.5,0.36984
30.5,51.5,0.22316999999999998
31.5,51.5,0.49201999999999996
32.5,51.5,-0.013369999999999998
33.5,51.5,-0.32005
34.5,51.5,-0.37534
35.5,51.5,-0.45501
36.5,51.5,-0.2591
37.5,51.5,-0.08546000000000001
38.5,51.5,-0.20958000000000002
39.5,51.5,-0.30308
40.5,51.5,-0.36325
41.5,51.5,-0.43596999999999997
42.5,51.5,-0.46246000000000004
43.5,51.5,-0.23304
44.5,51.5,-0.22043000000000001
45.5,51.5,-0.78527
46.5,51.5,-0.9435399999999999
47.5,51.5,-0.9992
48.5,51.5,-0.9994700000000001
49.5,51.5,-0.8206399999999999
50.5,51.5,-0.76269
51.5,51.5,-0.6231899999999999
52.5,51.5,-0.84316
53.5,51.5,-1.15173
54.5,51.5,-1.3478
55.5,51.5,-1.3946399999999999
56.5,51.5,-1.58038
57.5,51.5,-1.34548
58.5,51.5,-1.33857
59.5,51.5,-1.05984
60.5,51.5,-0.97644
61.5,51.5,-0.96198
62.5,51.5,-0.65696
63.5,51.5,-0.8254299999999999
64.5,51.5,-0.48278999999999994
65.5,51.5,-0.57387
66.5,51.5,-0.40576999999999996
67.5,51.5,-0.19735
68.5,51.5,-0.72044
69.5,51.5,-0.13257
70.5,51.5,-0.30874
71.5,51.5,-0.16441
72.5,51.5,-0.46743
73.5,51.5,-0.5856100000000001
74.5,51.5,-0.5602699999999999
75.5,51.5,-0.31227
76.5,51.5,0.11502000000000001
77.5,51.5,-0.0036899999999999997
78.5,51.5,-0.27507
79.5,51.5,0.05268
80.5,51.5,0.10123
81.5,51.5,0.21595
82.5,51.5,0.24802
83.5,51.5,0.54202
84.5,51.5,0.26637
85.5,51.5,0.11219000000000001
86.5,51.5,0.04796
87.5,51.5,0.05268
88.5,51.5,-0.09751
89.5,51.5,-0.3279
90.5,51.5,-0.34318000000000004
91.5,51.5,-0.29099
92.5,51.5,-0.6268199999999999
93.5,51.5,-0.55619
94.5,51.5,-0.50374
95.5,51.5,-0.32861
96.5,51.5,-0.20831
97.5,51.5,-0.27386
98.5,51.5,-0.01491
99.5,51.5,-0.35736
0.5,52.5,0.46853999999999996
1.5,52.5,0.35867
2.5,52.5,0.47936000000000006
3.5,52.5,0.70015
4.5,52.5,0.34484000000000004
5.5,52.5,0.29004
6.5,52.5,0.07272
7.5,52.5,0.2359
8.5,52.5,0.07458
9.5,52.5,0.17492
10.5,52.5,0.44633999999999996
11.5,52.5,0.20295
12.5,52.5,0.53354
13.5,52.5,0.16362000000000002
14.5,52.5,0.2782
15.5,52.5,0.16376
16.5,52.5,0.47827
17.5,52.5,0.38161
18.5,52.5,0.25969000000000003
19.5,52.5,0.21666
20.5,52.5,0.29936999999999997
21.5,52.5,0.4586
22.5,52.5,0.59392
23.5,52.5,0.49704
24.5,52.5,0.56397
25.5,52.5,0.78808
26.5,52.5,0.84885
27.5,52.5,0.47818999999999995
28.5,52.5,0.39937
29.5,52.5,0.19103
30.5,52.5,-0.09673999999999999
31.5,52.5,-0.46547
32.5,52.5,-0.45902
33.5,52.5,-0.52286
34.5,52.5,-0.53919
35.5,52.5,-0.43276000000000003
36.5,52.5,-0.34931
37.5,52.5,-0.5031399999999999
38.5,52.5,-0.8895299999999999
39.5,52.5,-0.60155
40.5,52.5,-0.70248
41.5,52.5,-0.57612
42.5,52.5,-0.44161000000000006
43.5,52.5,-0.18234
44.5,52.5,0.13529000000000002
45.5,52.5,-0.14505
46.5,52.5,-0.42291000000000006
47.5,52.5,-0.48289
48.5,52.5,-0.64783
49.5,52.5,-0.70649
50.5,52.5,-1.13608
51.5,52.5,-1.10425
52.5,52.5,-1.27096
53.5,52.5,-1.20387
54.5,52.5,-1.2245
55.5,52.5,-1.37294
56.5,52.5,-1.2808899999999999
57.5,52.5,-1.27535
58.5,52.5,-0.9251
59.5,52.5,-0.7503
60.5,52.5,-0.82124
61.5,52.5,-0.81411
62.5,52.5,-0.46392
63.5,52.5,-0.18827
64.5,52.5,-0.20706999999999998
65.5,52.5,-0.24734
66.5,52.5,0.02998
67.5,52.5,-0.0603
68.5,52.5,-0.68004
69.5,52.5,-0.81015
70.5,52.5,-0.52308
71.5,52.5,-0.6211899999999999
72.5,52.5,-0.31726
73.5,52.5,-0.38599
74.5,52.5,-0.26914
75.5,52.5,0.17901
76.5,52.5,0.20525
77.5,52.5,0.2511
78.5,52.5,0.20588
79.5,52.5,0.23206999999999997
80.5,52.5,0.11027
81.5,52.5,0.47786999999999996
82.5,52.5,0.3815
83.5,52.5,0.15993
84.5,52.5,0.24326
85.5,52.5,-0.17153
86.5,52.5,-0.07207999999999999
87.5,52.5,0.03901
88.5,52.5,-0.00981
89.5,52.5,-0.34252
90.5,52.5,-0.50261
91.5,52.5,-0.67266
92.5,52.5,-0.62524
93.5,52.5,-0.52658
94.5,52.5,-0.27388
95.5,52.5,-0.18086
96.5,52.5,-0.14074
97.5,52.5,-0.038810000000000004
98.5,52.5,-0.25704
99.5,52.5,-0.12015999999999999
0.5,53.5,0.38627
1.5,53.5,0.5845899999999999
2.5,53.5,0.53362
3.5,53.5,0.40436
4.5,53.5,0.69506
5.5,53.5,0.66714
6.5,53.5,0.4846
7.5,53.5,0.16743
8.5,53.5,0.11582999999999999
9.5,53.5,-0.0236
10.5,53.5,-0.09682
11.5,53.5,0.16559000000000001
12.5,53.5,-0.05877
13.5,53.5,0.13047999999999998
14.5,53.5,0.054110000000000005
15.5,53.5,-0.07914
16.5,53.5,0.13828
17.5,53.5,0.6279
18.5,53.5,0.5828300000000001
19.5,53.5,0.7327
20.5,53.5,0.6352300000000001
21.5,53.5,0.43767
22.5,53.5,0.50152
23.5,53.5,0.40962
24.5,53.5,0.9051299999999999
25.5,53.5,0.99072
26.5,53.5,0.70014
27.5,53.5,0.65162
28.5,53.5,0.49088000000000004
29.5,53.5,0.45091000000000003
30.5,53.5,0.38377
31.5,53.5,-0.12328
32.5,53.5,-0.09898
33.5,53.5,-0.05557
34.5,53.5,-0.04019
35.5,53.5,-0.37821
36.5,53.5,-0.33338
37.5,53.5,-0.5120399999999999
38.5,53.5,-0.47552
39.5,53.5,-0.74164
40.5,53.5,-0.9179700000000001
41.5,53.5,-0.7247399999999999
42.5,53.5,-0.46808999999999995
43.5,53.5,0.01823
44.5,53.5,-0.22721
45.5,53.5,-0.39283
46.5,53.5,-0.22489
47.5,53.5,-0.8270700000000001
48.5,53.5,-0.7194
49.5,53.5,-0.80866
50.5,53.5,-0.9177
51.5,53.5,-1.0343799999999999
52.5,53.5,-0.9540700000000001
53.5,53.5,-0.84106
54.5,53.5,-0.9295
55.5,53.5,-0.88738
56.5,53.5,-0.77887
57.5,53.5,-0.44267
58.5,53.5,-0.28635
59.5,53.5,-0.23156
60.5,53.5,-0.49246999999999996
61.5,53.5,-0.40496
62.5,53.5,0.12427
63.5,53.5,0.0714
64.5,53.5,0.07957
65.5,53.5,-0.27476999999999996
66.5,53.5,-0.139
67.5,53.5,-0.49367
68.5,53.5,-0.54906
69.5,53.5,-0.5589
70.5,53.5,-0.48838000000000004
71.5,53.5,-0.51039
72.5,53.5,-0.47241000000000005
73.5,53.5,-0.23534000000000002
74.5,53.5,-0.04745
75.5,53.5,-0.09745
76.5,53.5,0.031
77.5,53.5,-0.28852
78.5,53.5,0.04453
79.5,53.5,0.01965
80.5,53.5,0.02508
81.5,53.5,0.22366
82.5,53.5,0.42736999999999997
83.5,53.5,0.00788
84.5,53.5,-0.05779
85.5,53.5,-0.24435
86.5,53.5,-0.24045999999999998
87.5,53.5,-0.11073
88.5,53.5,0.02144
89.5,53.5,-0.17682
90.5,53.5,-0.3775
91.5,53.5,-0.48335
92.5,53.5,-0.6443
93.5,53.5,-0.47705
94.5,53.5,-0.22975
95.5,53.5,-0.07374
96.5,53.5,0.17472000000000001
97.5,53.5,-0.12474
98.5,53.5,-0.010879999999999999
99.5,53.5,-0.03877
0.5,54.5,0.14939000000000002
1.5,54.5,0.40414
2.5,54.5,0.39705999999999997
3.5,54.5,0.50092
4.5,54.5,0.32359
5.5,54.5,0.2598
6.5,54.5,0.23551
7.5,54.5,0.21531999999999998
8.5,54.5,-0.026560000000000004
9.5,54.5,0.01811
10.5,54.5,0.16466
11.5,54.5,0.30677
12.5,54.5,0.02373
13.5,54.5,0.21413000000000001
14.5,54.5,0.08843999999999999
15.5,54.5,0.31555
16.5,54.5,0.247
17.5,54.5,0.11065
18.5,54.5,0.23356999999999997
19.5,54.5,0.31845
20.5,54.5,0.46263999999999994
21.5,54.5,0.29151
22.5,54.5,0.38723
23.5,54.5,0.5747399999999999
24.5,54.5,0.60335
25.5,54.5,1.0063600000000001
26.5,54.5,0.70267
27.5,54.5,0.8675799999999999
28.5,54.5,1.1046
29.5,54.5,0.9198700000000001
30.5,54.5,0.8308200000000001
31.5,54.5,0.55684
32.5,54.5,0.26743
33.5,54.5,0.28642
34.5,54.5,-0.1697
35.5,54.5,-0.18628
36.5,54.5,-0.09258
37.5,54.5,-0.65007
38.5,54.5,-0.6158100000000001
39.5,54.5,-0.32494
40.5,54.5,-0.28596
41.5,54.5,-0.37371
42.5,54.5,-0.22498
43.5,54.5,0.13856
44.5,54.5,-0.33875
45.5,54.5,-0.35841999999999996
46.5,54.5,-0.59744
47.5,54.5,-0.61161
48.5,54.5,-0.97962
49.5,54.5,-1.0919299999999998
50.5,54.5,-1.11332
51.5,54.5,-1.29483
52.5,54.5,-1.1581700000000001
53.5,54.5,-1.06923
54.5,54.5,-0.55974
55.5,54.5,-0.12337999999999999
56.5,54.5,-0.43623999999999996
57.5,54.5,-0.30280999999999997
58.5,54.5,-0.0912
59.5,54.5,-0.00928
60.5,54.5,-0.02512
61.5,54.5,0.30361
62.5,54.5,0.36279
63.5,54.5,0.29345
64.5,54.5,0.10480999999999999
65.5,54.5,0.0013800000000000002
66.5,54.5,-0.0401
67.5,54.5,-0.31819000000000003
68.5,54.5,-0.10252
69.5,54.5,0.03828
70.5,54.5,-0.21595999999999999
71.5,54.5,-0.42333999999999994
72.5,54.5,-0.31214000000000003
73.5,54.5,-0.22408000000000003
74.5,54.5,-0.11987
75.5,54.5,0.01654
76.5,54.5,-0.09508
77.5,54.5,0.23854
78.5,54.5,0.2388
79.5,54.5,0.23772
80.5,54.5,0.30479
81.5,54.5,0.47858999999999996
82.5,54.5,0.51079
83.5,54.5,0.10132000000000001
84.5,54.5,-0.016819999999999998
85.5,54.5,-0.25929
86.5,54.5,-0.25456
87.5,54.5,-0.15764
88.5,54.5,-0.44251
89.5,54.5,-0.78342
90.5,54.5,-0.65866
91.5,54.5,-0.84273
92.5,54.5,-0.69503
93.5,54.5,-0.81973
94.5,54.5,-0.35951
95.5,54.5,-0.12430999999999999
96.5,54.5,0.44903000000000004
97.5,54.5,0.07892
98.5,54.5,0.18735
99.5,54.5,-0.0933
0.5,55.5,0.10296
1.5,55.5,0.09239
2.5,55.5,0.029089999999999998
3.5,55.5,-0.01627
4.5,55.5,-0.020030000000000003
5.5,55.5,0.32005
6.5,55.5,0.10638
7.5,55.5,0.11007
8.5,55.5,0.25853000000000004
9.5,55.5,-0.05845
10.5,55.5,-0.05532
11.5,55.5,0.15108
12.5,55.5,0.16277
13.5,55.5,0.02217
14.5,55.5,-0.04813
15.5,55.5,0.16104000000000002
16.5,55.5,0.17764000000000002
17.5,55.5,0.24164000000000002
18.5,55.5,-0.04627
19.5,55.5,-0.06085
20.5,55.5,0.12262
21.5,55.5,0.27601
22.5,55.5,0.03732
23.5,55.5,0.14315
24.5,55.5,0.24289000000000002
25.5,55.5,0.3113
26.5,55.5,0.4806
27.5,55.5,0.51931
28.5,55.5,0.61965
29.5,55.5,0.82365
30.5,55.5,1.04338
31.5,55.5,0.4686
32.5,55.5,0.09143
33.5,55.5,-0.00843
34.5,55.5,-0.07917
35.5,55.5,-0.10419
36.5,55.5,-0.24161999999999997
37.5,55.5,-0.3277
38.5,55.5,-0.22479000000000002
39.5,55.5,-0.49138000000000004
40.5,55.5,-0.43051000000000006
41.5,55.5,-0.38605
42.5,55.5,-0.54493
43.5,55.5,-0.38394
44.5,55.5,-0.31889
45.5,55.5,-0.49246999999999996
46.5,55.5,-0.74231
47.5,55.5,-1.0019799999999999
48.5,55.5,-0.99435
49.5,55.5,-1.12024
50.5,55.5,-1.06437
51.5,55.5,-0.8574299999999999
52.5,55.5,-0.8327600000000001
53.5,55.5,-0.70941
54.5,55.5,-0.4852
55.5,55.5,-0.10346
56.5,55.5,0.13405
57.5,55.5,0.03606
58.5,55.5,0.38379
59.5,55.5,-0.030780000000000002
60.5,55.5,0.22069
61.5,55.5,0.36785999999999996
62.5,55.5,0.60861
63.5,55.5,0.31523
64.5,55.5,0.30199000000000004
65.5,55.5,0.05722000000000001
66.5,55.5,-0.20451
67.5,55.5,-0.13379000000000002
68.5,55.5,0.04568
69.5,55.5,-0.17444
70.5,55.5,-0.50047
71.5,55.5,-0.30535
72.5,55.5,-0.02468
73.5,55.5,-0.09976
74.5,55.5,-0.1741
75.5,55.5,0.01523
76.5,55.5,0.22276999999999997
77.5,55.5,0.19849
78.5,55.5,0.17768
79.5,55.5,0.30787
80.5,55.5,0.60919
81.5,55.5,0.04017
82.5,55.5,0.0192
83.5,55.5,-0.04233
84.5,55.5,-0.18921
85.5,55.5,-0.53494
86.5,55.5,-0.5062399999999999
87.5,55.5,-0.60751
88.5,55.5,-0.93491
89.5,55.5,-0.9039200000000001
90.5,55.5,-0.72969
91.5,55.5,-0.98744
92.5,55.5,-1.01562
93.5,55.5,-0.7426699999999999
94.5,55.5,-0.51436
95.5,55.5,-0.4141
96.5,55.5,-0.25639
97.5,55.5,-0.13316
98.5,55.5,-0.050519999999999995
99.5,55.5,-0.0216
0.5,56.5,0.30099000000000004
1.5,56.5,0.15206
2.5,56.5,-0.19269
3.5,56.5,0.06555
4.5,56.5,0.34836
5.5,56.5,0.29824
6.5,56.5,0.29636
7.5,56.5,0.30711
8.5,56.5,-0.10525
9.5,56.5,-0.22987
10.5,56.5,0.1923
11.5,56.5,0.23048000000000002
12.5,56.5,0.03129
13.5,56.5,0.45356
14.5,56.5,0.1347
15.5,56.5,-0.10965
16.5,56.5,-0.12003
17.5,56.5,-0.06658
18.5,56.5,0.00525
19.5,56.5,0.021509999999999998
20.5,56.5,0.27282
21.5,56.5,0.0492
22.5,56.5,-0.12904000000000002
23.5,56.5,-0.10732
24.5,56.5,0.00317
25.5,56.5,0.11101
26.5,56.5,0.04016
27.5,56.5,0.21391
28.5,56.5,0.50853
29.5,56.5,0.50071
30.5,56.5,0.44176000000000004
31.5,56.5,0.1538
32.5,56.5,-0.02975
33.5,56.5,-0.13964000000000001
34.5,56.5,-0.49351000000000006
35.5,56.5,-0.41821
36.5,56.5,-0.22259
37.5,56.5,-0.30380999999999997
38.5,56.5,-0.15997
39.5,56.5,-0.0236
40.5,56.5,-0.34239
41.5,56.5,-0.32802
42.5,56.5,-0.27707
43.5,56.5,-0.24500999999999998
44.5,56.5,-0.36230999999999997
45.5,56.5,-0.4385
46.5,56.5,-0.9658
47.5,56.5,-0.80383
48.5,56.5,-1.07065
49.5,56.5,-0.7977
50.5,56.5,-0.79623
51.5,56.5,-0.66354
52.5,56.5,-0.83326
53.5,56.5,-0.91201
54.5,56.5,-0.5806
55.5,56.5,-0.22981999999999997
56.5,56.5,-0.214
57.5,56.5,0.08514
58.5,56.5,0.24616
59.5,56.5,0.40183
60.5,56.5,0.34097
61.5,56.5,0.50379
62.5,56.5,0.5748
63.5,56.5,0.35091999999999995
64.5,56.5,0.1775
65.5,56.5,0.08098999999999999
66.5,56.5,0.15674000000000002
67.5,56.5,0.05786
68.5,56.5,0.0819
69.5,56.5,0.05092
70.5,56.5,0.08521000000000001
71.5,56.5,0.03207
72.5,56.5,0.16171
73.5,56.5,0.2676
74.5,56.5,0.4006
75.5,56.5,0.08234
76.5,56.5,0.33518000000000003
77.5,56.5,0.45823
78.5,56.5,0.37531
79.5,56.5,0.2734
80.5,56.5,0.25813
81.5,56.5,0.00957
82.5,56.5,-0.13116
83.5,56.5,-0.24369000000000002
84.5,56.5,-0.54574
85.5,56.5,-0.48736
86.5,56.5,-0.51251
87.5,56.5,-0.58832
88.5,56.5,-0.47798999999999997
89.5,56.5,-0.74633
90.5,56.5,-0.9127200000000001
91.5,56.5,-0.68986
92.5,56.5,-0.47781999999999997
93.5,56.5,-0.56876
94.5,56.5,-0.47193
95.5,56.5,-0.41305
96.5,56.5,-0.41393
97.5,56.5,-0.18087999999999999
98.5,56.5,-0.30639
99.5,56.5,-0.46906000000000003
0.5,57.5,-0.01849
1.5,57.5,-0.04527
2.5,57.5,-0.17540999999999998
3.5,57.5,-0.32573
4.5,57.5,-0.20252
5.5,57.5,0.2555
6.5,57.5,0.26477
7.5,57.5,-0.14152
8.5,57.5,0.32832
9.5,57.5,-0.16783
10.5,57.5,0.33347
11.5,57.5,-0.062279999999999995
12.5,57.5,0.23736999999999997
13.5,57.5,-0.0703
14.5,57.5,-0.1275
15.5,57.5,-0.23506999999999997
16.5,57.5,-0.07952999999999999
17.5,57.5,0.03537
18.5,57.5,-0.19515
19.5,57.5,-0.11542000000000001
20.5,57.5,0.25561999999999996
21.5,57.5,0.056479999999999995
22.5,57.5,-0.02345
23.5,57.5,-0.00047000000000000004
24.5,57.5,0.10536
25.5,57.5,0.35074
26.5,57.5,0.22368000000000002
27.5,57.5,0.34015
28.5,57.5,0.1479
29.5,57.5,0.2719
30.5,57.5,0.30544
31.5,57.5,0.26336
32.5,57.5,-0.10187
33.5,57.5,-0.28518000000000004
34.5,57.5,-0.30253
35.5,57.5,-0.50178
36.5,57.5,-0.48125
37.5,57.5,-0.20040999999999998
38.5,57.5,-0.25916
39.5,57.5,-0.2548
40.5,57.5,-0.29112
41.5,57.5,0.0018800000000000002
42.5,57.5,-0.3953
43.5,57.5,-0.45598999999999995
44.5,57.5,-0.50865
45.5,57.5,-0.77818
46.5,57.5,-1.12398
47.5,57.5,-1.04965
48.5,57.5,-0.9709899999999999
49.5,57.5,-0.64631
50.5,57.5,-0.7280800000000001
51.5,57.5,-0.89391
52.5,57.5,-0.9597399999999999
53.5,57.5,-0.8796
54.5,57.5,-0.58849
55.5,57.5,-0.11962
56.5,57.5,-0.23836999999999997
57.5,57.5,-0.10061
58.5,57.5,0.10457000000000001
59.5,57.5,-0.09652999999999999
60.5,57.5,-0.09748
61.5,57.5,0.05914
62.5,57.5,0.03172
63.5,57.5,-0.02625
64.5,57.5,0.17794000000000001
65.5,57.5,0.027939999999999996
66.5,57.5,-0.04233
67.5,57.5,-0.06704
68.5,57.5,0.16942000000000002
69.5,57.5,0.27901
70.5,57.5,0.13352999999999998
71.5,57.5,0.49233999999999994
72.5,57.5,0.29363
73.5,57.5,0.17147
74.5,57.5,0.10435
75.5,57.5,-0.07451
76.5,57.5,-0.28891
77.5,57.5,0.21208000000000002
78.5,57.5,0.08213
79.5,57.5,0.34271
80.5,57.5,0.07497000000000001
81.5,57.5,0.04575
82.5,57.5,-0.28663
83.5,57.5,-0.50661
84.5,57.5,-0.73647
85.5,57.5,-0.76993
86.5,57.5,-0.6593600000000001
87.5,57.5,-0.93571
88.5,57.5,-1.0133299999999998
89.5,57.5,-0.9164200000000001
90.5,57.5,-1.15764
91.5,57.5,-1.1428
92.5,57.5,-1.01941
93.5,57.5,-0.83405
94.5,57.5,-0.72531
95.5,57.5,-0.67132
96.5,57.5,-0.8426299999999999
97.5,57.5,-0.56647
98.5,57.5,-0.87392
99.5,57.5,-1.0207700000000002
0.5,58.5,-0.07297999999999999
1.5,58.5,-0.35101
2.5,58.5,-0.50763
3.5,58.5,-0.6151300000000001
4.5,58.5,-0.44772
5.5,58.5,-0.0305
6.5,58.5,0.19484
7.5,58.5,-0.1573
8.5,58.5,0.15357
9.5,58.5,-0.04639
10.5,58.5,0.14531
11.5,58.5,-0.00657
12.5,58.5,-0.32509
13.5,58.5,-0.07758999999999999
14.5,58.5,0.04556
15.5,58.5,0.12336
16.5,58.5,-0.40973999999999994
17.5,58.5,-0.32087
18.5,58.5,-0.21911999999999998
19.5,58.5,-0.15092
20.5,58.5,-0.13143
21.5,58.5,-0.24119000000000002
22.5,58.5,-0.17451
23.5,58.5,-0.18736
24.5,58.5,-0.0699
25.5,58.5,0.08607000000000001
26.5,58.5,0.15546
27.5,58.5,0.11165
28.5,58.5,0.035339999999999996
29.5,58.5,-0.03085
30.5,58.5,-0.13159
31.5,58.5,-0.33981
